company_id,broad_sector,cluster_id,metric,metric_label,metric_value,sector_mean,sector_std,sector_count,z_score,abs_z_score,outlier_flag,handling
MOTHERSON,Consumer Discretionary,0,revenue_cagr_5yr,Revenue CAGR 5Yr,9.211957,13.604579,8.800016,14,-0.499161,0.499161,False,computed
MOTHERSON,Consumer Discretionary,0,fcf_conversion_pct,FCF Conversion,9.922763,24.626797,37.425658,14,-0.392886,0.392886,False,computed
MOTHERSON,Consumer Discretionary,0,cfo_quality_score,CFO Quality Score,3.099669,0.178076,4.295602,14,0.680136,0.680136,False,computed
MOTHERSON,Consumer Discretionary,0,capex_intensity_pct,Capex Intensity,6.732055,5.868292,5.264319,14,0.164079,0.164079,False,computed
NAUKRI,Communication Services,0,net_profit_margin_pct,Net Profit Margin,23.462145,14.584082,12.555478,2,,,False,insufficient_sector_observations
NAUKRI,Communication Services,0,operating_profit_margin_pct,Operating Profit Margin,28.036278,40.118604,17.08699,2,,,False,insufficient_sector_observations
NAUKRI,Communication Services,0,return_on_equity_pct,Return on Equity,1.966162,6.162277,5.934203,2,,,False,insufficient_sector_observations
NAUKRI,Communication Services,0,debt_to_equity,Debt to Equity,0.008129,1.308801,1.839428,2,,,False,insufficient_sector_observations
NAUKRI,Communication Services,0,return_on_capital_employed_pct,ROCE,3.323718,14.214045,15.401248,2,,,False,insufficient_sector_observations
NAUKRI,Communication Services,0,asset_turnover,Asset Turnover,0.070271,0.204791,0.19024,2,,,False,insufficient_sector_observations
NAUKRI,Communication Services,0,revenue_cagr_5yr,Revenue CAGR 5Yr,17.11561,15.144856,2.787067,2,,,False,insufficient_sector_observations
NAUKRI,Communication Services,0,fcf_conversion_pct,FCF Conversion,-21.097046,7.211273,40.03401,2,,,False,insufficient_sector_observations
NAUKRI,Communication Services,0,cfo_quality_score,CFO Quality Score,-1.461539,0.936264,3.391005,2,,,False,insufficient_sector_observations
NAUKRI,Communication Services,0,capex_intensity_pct,Capex Intensity,33.596215,33.829818,0.330365,2,,,False,insufficient_sector_observations
NESTLEIND,Consumer Staples,0,net_profit_margin_pct,Net Profit Margin,16.122817,13.336141,10.026286,7,0.277937,0.277937,False,computed
NESTLEIND,Consumer Staples,0,operating_profit_margin_pct,Operating Profit Margin,23.82963,30.19953,21.505999,7,-0.296192,0.296192,False,computed
NESTLEIND,Consumer Staples,0,return_on_equity_pct,Return on Equity,117.754491,34.471273,40.973641,7,2.032605,2.032605,False,computed
NESTLEIND,Consumer Staples,0,debt_to_equity,Debt to Equity,0.103293,0.181566,0.176426,7,-0.443656,0.443656,False,computed
NESTLEIND,Consumer Staples,0,return_on_capital_employed_pct,ROCE,162.062415,55.494785,55.115404,7,1.933536,1.933536,False,computed
NESTLEIND,Consumer Staples,0,asset_turnover,Asset Turnover,2.31816,1.122853,0.675973,7,1.768275,1.768275,False,computed
NESTLEIND,Consumer Staples,0,revenue_cagr_5yr,Revenue CAGR 5Yr,14.548574,10.130855,3.643796,7,1.212395,1.212395,False,computed
NESTLEIND,Consumer Staples,0,fcf_conversion_pct,FCF Conversion,50.541889,34.023155,47.097394,7,0.350736,0.350736,False,computed
NESTLEIND,Consumer Staples,0,cfo_quality_score,CFO Quality Score,1.114334,1.017625,0.457261,7,0.211498,0.211498,False,computed
NESTLEIND,Consumer Staples,0,capex_intensity_pct,Capex Intensity,5.070919,9.069528,7.636651,7,-0.523608,0.523608,False,computed
NHPC,Energy,0,net_profit_margin_pct,Net Profit Margin,41.818937,16.022672,12.981687,14,1.987127,1.987127,False,computed
NHPC,Energy,0,operating_profit_margin_pct,Operating Profit Margin,49.906561,33.596854,24.659114,14,0.661407,0.661407,False,computed
NHPC,Energy,0,return_on_equity_pct,Return on Equity,10.407731,17.933799,11.243965,14,-0.669343,0.669343,False,computed
NHPC,Energy,0,debt_to_equity,Debt to Equity,0.841326,1.459648,1.634055,14,-0.378397,0.378397,False,computed
NHPC,Energy,0,return_on_capital_employed_pct,ROCE,9.592636,19.326477,8.626593,14,-1.128353,1.128353,False,computed
NHPC,Energy,0,asset_turnover,Asset Turnover,0.10324,0.653519,0.612361,14,-0.898618,0.898618,False,computed
NHPC,Energy,0,revenue_cagr_5yr,Revenue CAGR 5Yr,1.404917,12.446835,8.494439,14,-1.2999,1.2999,False,computed
NHPC,Energy,0,fcf_conversion_pct,FCF Conversion,20.178906,18.263863,65.003647,14,0.029461,0.029461,False,computed
NHPC,Energy,0,cfo_quality_score,CFO Quality Score,1.269192,2.010569,1.208837,14,-0.613298,0.613298,False,computed
NHPC,Energy,0,capex_intensity_pct,Capex Intensity,61.960133,36.529155,59.038781,14,0.43075,0.43075,False,computed
NTPC,Energy,0,net_profit_margin_pct,Net Profit Margin,11.950633,16.022672,12.981687,14,-0.313676,0.313676,False,computed
NTPC,Energy,0,operating_profit_margin_pct,Operating Profit Margin,28.826729,33.596854,24.659114,14,-0.193443,0.193443,False,computed
NTPC,Energy,0,return_on_equity_pct,Return on Equity,13.273598,17.933799,11.243965,14,-0.414462,0.414462,False,computed
NTPC,Energy,0,debt_to_equity,Debt to Equity,1.475521,1.459648,1.634055,14,0.009714,0.009714,False,computed
NTPC,Energy,0,return_on_capital_employed_pct,ROCE,14.238352,19.326477,8.626593,14,-0.589819,0.589819,False,computed
NTPC,Energy,0,asset_turnover,Asset Turnover,0.372437,0.653519,0.612361,14,-0.459013,0.459013,False,computed
NTPC,Energy,0,revenue_cagr_5yr,Revenue CAGR 5Yr,12.22231,12.446835,8.494439,14,-0.026432,0.026432,False,computed
NTPC,Energy,0,fcf_conversion_pct,FCF Conversion,16.798818,18.263863,65.003647,14,-0.022538,0.022538,False,computed
NTPC,Energy,0,cfo_quality_score,CFO Quality Score,2.260903,2.010569,1.208837,14,0.207087,0.207087,False,computed
NTPC,Energy,0,capex_intensity_pct,Capex Intensity,18.006062,36.529155,59.038781,14,-0.313745,0.313745,False,computed
ONGC,Energy,0,net_profit_margin_pct,Net Profit Margin,9.65529,16.022672,12.981687,14,-0.49049,0.49049,False,computed
ONGC,Energy,0,operating_profit_margin_pct,Operating Profit Margin,17.388518,33.596854,24.659114,14,-0.657296,0.657296,False,computed
ONGC,Energy,0,return_on_equity_pct,Return on Equity,16.940398,17.933799,11.243965,14,-0.08835,0.08835,False,computed
ONGC,Energy,0,debt_to_equity,Debt to Equity,0.454449,1.459648,1.634055,14,-0.615157,0.615157,False,computed
ONGC,Energy,0,return_on_capital_employed_pct,ROCE,23.624021,19.326477,8.626593,14,0.498174,0.498174,False,computed
ONGC,Energy,0,asset_turnover,Asset Turnover,0.833217,0.653519,0.612361,14,0.293451,0.293451,False,computed
ONGC,Energy,0,revenue_cagr_5yr,Revenue CAGR 5Yr,7.001684,12.446835,8.494439,14,-0.641025,0.641025,False,computed
ONGC,Energy,0,fcf_conversion_pct,FCF Conversion,40.900472,18.263863,65.003647,14,0.348236,0.348236,False,computed
ONGC,Energy,0,cfo_quality_score,CFO Quality Score,2.864497,2.010569,1.208837,14,0.706405,0.706405,False,computed
ONGC,Energy,0,capex_intensity_pct,Capex Intensity,9.672538,36.529155,59.038781,14,-0.454898,0.454898,False,computed
PFC,Financials,3,net_profit_margin_pct,Net Profit Margin,28.916597,38.238003,87.706652,23,-0.106279,0.106279,False,computed
PFC,Financials,3,operating_profit_margin_pct,Operating Profit Margin,36.688596,53.425739,35.593822,22,-0.470226,0.470226,False,computed
PFC,Financials,3,return_on_equity_pct,Return on Equity,26.160934,19.007093,13.021442,22,0.549389,0.549389,False,computed
PFC,Financials,3,debt_to_equity,Debt to Equity,8.521864,4.821046,4.225134,22,0.875906,0.875906,False,computed
PFC,Financials,3,return_on_capital_employed_pct,ROCE,3.493066,81.288225,209.120203,21,-0.372012,0.372012,False,computed
PFC,Financials,3,asset_turnover,Asset Turnover,0.088084,0.198326,0.309124,22,-0.356627,0.356627,False,computed
PFC,Financials,3,revenue_cagr_5yr,Revenue CAGR 5Yr,11.081754,17.744843,5.304504,22,-1.256119,1.256119,False,computed
PFC,Financials,3,fcf_conversion_pct,FCF Conversion,-301.519078,-132.589622,254.419738,22,-0.663979,0.663979,False,computed
PFC,Financials,3,cfo_quality_score,CFO Quality Score,-3.034796,2.380893,8.557163,23,-0.632884,0.632884,False,computed
PFC,Financials,3,capex_intensity_pct,Capex Intensity,3.725357,14.614712,23.266484,23,-0.468028,0.468028,False,computed
PIDILITIND,Materials,0,net_profit_margin_pct,Net Profit Margin,14.108051,10.916177,8.131072,9,0.392553,0.392553,False,computed
PIDILITIND,Materials,0,operating_profit_margin_pct,Operating Profit Margin,21.868691,31.761388,26.886179,9,-0.367947,0.367947,False,computed
PIDILITIND,Materials,0,return_on_equity_pct,Return on Equity,20.780302,16.069204,14.417459,9,0.326763,0.326763,False,computed
PIDILITIND,Materials,0,debt_to_equity,Debt to Equity,0.045438,0.370539,0.417624,9,-0.778452,0.778452,False,computed
PIDILITIND,Materials,0,return_on_capital_employed_pct,ROCE,31.528046,42.281564,40.609741,9,-0.264801,0.264801,False,computed
PIDILITIND,Materials,0,asset_turnover,Asset Turnover,1.025422,0.805806,0.217015,9,1.011986,1.011986,False,computed
PIDILITIND,Materials,0,revenue_cagr_5yr,Revenue CAGR 5Yr,11.83637,9.119603,4.440099,9,0.611871,0.611871,False,computed
PIDILITIND,Materials,0,fcf_conversion_pct,FCF Conversion,35.265879,9.854444,32.807634,9,0.774559,0.774559,False,computed
PIDILITIND,Materials,0,cfo_quality_score,CFO Quality Score,1.187241,1.481354,1.979169,9,-0.148604,0.148604,False,computed
PIDILITIND,Materials,0,capex_intensity_pct,Capex Intensity,14.285714,10.683582,7.40191,9,0.486649,0.486649,False,computed
PNB,Financials,3,net_profit_margin_pct,Net Profit Margin,8.395911,38.238003,87.706652,23,-0.340249,0.340249,False,computed
PNB,Financials,3,return_on_equity_pct,Return on Equity,61.320565,19.007093,13.021442,22,3.249523,3.249523,True,computed
PNB,Financials,3,debt_to_equity,Debt to Equity,3.684256,4.821046,4.225134,22,-0.269054,0.269054,False,computed
PNB,Financials,3,asset_turnover,Asset Turnover,1.507026,0.198326,0.309124,22,4.233577,4.233577,True,computed
PNB,Financials,3,revenue_cagr_5yr,Revenue CAGR 5Yr,15.902076,17.744843,5.304504,22,-0.347397,0.347397,False,computed
PNB,Financials,3,cfo_quality_score,CFO Quality Score,-1.218498,2.380893,8.557163,23,-0.420629,0.420629,False,computed
PNB,Financials,3,capex_intensity_pct,Capex Intensity,1.380828,14.614712,23.266484,23,-0.568796,0.568796,False,computed
POWERGRID,Energy,1,net_profit_margin_pct,Net Profit Margin,33.97029,16.022672,12.981687,14,1.382534,1.382534,False,computed
POWERGRID,Energy,1,operating_profit_margin_pct,Operating Profit Margin,86.874768,33.596854,24.659114,14,2.160577,2.160577,False,computed
POWERGRID,Energy,1,return_on_equity_pct,Return on Equity,17.870011,17.933799,11.243965,14,-0.005673,0.005673,False,computed
POWERGRID,Energy,1,debt_to_equity,Debt to Equity,1.417346,1.459648,1.634055,14,-0.025888,0.025888,False,computed
POWERGRID,Energy,1,return_on_capital_employed_pct,ROCE,19.169096,19.326477,8.626593,14,-0.018244,0.018244,False,computed
POWERGRID,Energy,1,asset_turnover,Asset Turnover,0.182766,0.653519,0.612361,14,-0.768751,0.768751,False,computed
POWERGRID,Energy,1,revenue_cagr_5yr,Revenue CAGR 5Yr,5.510262,12.446835,8.494439,14,-0.816602,0.816602,False,computed
POWERGRID,Energy,1,fcf_conversion_pct,FCF Conversion,60.704063,18.263863,65.003647,14,0.65289,0.65289,False,computed
POWERGRID,Energy,1,cfo_quality_score,CFO Quality Score,2.355395,2.010569,1.208837,14,0.285255,0.285255,False,computed
POWERGRID,Energy,1,capex_intensity_pct,Capex Intensity,28.60633,36.529155,59.038781,14,-0.134197,0.134197,False,computed
RECLTD,Financials,3,net_profit_margin_pct,Net Profit Margin,29.768293,38.238003,87.706652,23,-0.096569,0.096569,False,computed
RECLTD,Financials,3,operating_profit_margin_pct,Operating Profit Margin,100.770251,53.425739,35.593822,22,1.330133,1.330133,False,computed
RECLTD,Financials,3,return_on_equity_pct,Return on Equity,20.396539,19.007093,13.021442,22,0.106704,0.106704,False,computed
RECLTD,Financials,3,debt_to_equity,Debt to Equity,6.424917,4.821046,4.225134,22,0.379603,0.379603,False,computed
RECLTD,Financials,3,return_on_capital_employed_pct,ROCE,9.308472,81.288225,209.120203,21,-0.344203,0.344203,False,computed
RECLTD,Financials,3,asset_turnover,Asset Turnover,0.08668,0.198326,0.309124,22,-0.361168,0.361168,False,computed
RECLTD,Financials,3,revenue_cagr_5yr,Revenue CAGR 5Yr,13.338042,17.744843,5.304504,22,-0.830766,0.830766,False,computed
RECLTD,Financials,3,fcf_conversion_pct,FCF Conversion,-124.373995,-132.589622,254.419738,22,0.032292,0.032292,False,computed
RECLTD,Financials,3,cfo_quality_score,CFO Quality Score,-3.856166,2.380893,8.557163,23,-0.72887,0.72887,False,computed
RECLTD,Financials,3,capex_intensity_pct,Capex Intensity,3.853358,14.614712,23.266484,23,-0.462526,0.462526,False,computed
RELIANCE,Energy,0,net_profit_margin_pct,Net Profit Margin,8.789366,16.022672,12.981687,14,-0.557193,0.557193,False,computed
RELIANCE,Energy,0,operating_profit_margin_pct,Operating Profit Margin,18.074593,33.596854,24.659114,14,-0.629474,0.629474,False,computed
RELIANCE,Energy,0,return_on_equity_pct,Return on Equity,9.958651,17.933799,11.243965,14,-0.709283,0.709283,False,computed
RELIANCE,Energy,0,debt_to_equity,Debt to Equity,0.578452,1.459648,1.634055,14,-0.539269,0.539269,False,computed
RELIANCE,Energy,0,return_on_capital_employed_pct,ROCE,14.265948,19.326477,8.626593,14,-0.58662,0.58662,False,computed
RELIANCE,Energy,0,asset_turnover,Asset Turnover,0.51226,0.653519,0.612361,14,-0.23068,0.23068,False,computed
RELIANCE,Energy,0,revenue_cagr_5yr,Revenue CAGR 5Yr,9.606097,12.446835,8.494439,14,-0.334423,0.334423,False,computed
RELIANCE,Energy,0,fcf_conversion_pct,FCF Conversion,27.820035,18.263863,65.003647,14,0.14701,0.14701,False,computed
RELIANCE,Energy,0,cfo_quality_score,CFO Quality Score,1.614759,2.010569,1.208837,14,-0.32743,0.32743,False,computed
RELIANCE,Energy,0,capex_intensity_pct,Capex Intensity,12.633573,36.529155,59.038781,14,-0.404744,0.404744,False,computed
SBILIFE,Financials,0,net_profit_margin_pct,Net Profit Margin,1.434979,38.238003,87.706652,23,-0.419615,0.419615,False,computed
SBILIFE,Financials,0,operating_profit_margin_pct,Operating Profit Margin,0.186381,53.425739,35.593822,22,-1.495747,1.495747,False,computed
SBILIFE,Financials,0,return_on_equity_pct,Return on Equity,12.704588,19.007093,13.021442,22,-0.48401,0.48401,False,computed
SBILIFE,Financials,0,debt_to_equity,Debt to Equity,0.0,4.821046,4.225134,22,-1.14104,1.14104,False,computed
SBILIFE,Financials,0,return_on_capital_employed_pct,ROCE,14.508988,81.288225,209.120203,21,-0.319334,0.319334,False,computed
SBILIFE,Financials,0,asset_turnover,Asset Turnover,0.331379,0.198326,0.309124,22,0.430422,0.430422,False,computed
SBILIFE,Financials,0,revenue_cagr_5yr,Revenue CAGR 5Yr,24.231614,17.744843,5.304504,22,1.22288,1.22288,False,computed
SBILIFE,Financials,0,fcf_conversion_pct,FCF Conversion,-853.252033,-132.589622,254.419738,22,-2.832573,2.832573,False,computed
SBILIFE,Financials,0,cfo_quality_score,CFO Quality Score,15.301625,2.380893,8.557163,23,1.509932,1.509932,False,computed
SBILIFE,Financials,0,capex_intensity_pct,Capex Intensity,23.654423,14.614712,23.266484,23,0.388529,0.388529,False,computed
SHREECEM,Materials,0,net_profit_margin_pct,Net Profit Margin,8.445008,10.916177,8.131072,9,-0.303917,0.303917,False,computed
SHREECEM,Materials,0,operating_profit_margin_pct,Operating Profit Margin,22.016471,31.761388,26.886179,9,-0.362451,0.362451,False,computed
SHREECEM,Materials,0,return_on_equity_pct,Return on Equity,8.370768,16.069204,14.417459,9,-0.533966,0.533966,False,computed
SHREECEM,Materials,0,debt_to_equity,Debt to Equity,0.079988,0.370539,0.417624,9,-0.695722,0.695722,False,computed
SHREECEM,Materials,0,return_on_capital_employed_pct,ROCE,22.876694,42.281564,40.609741,9,-0.477838,0.477838,False,computed
SHREECEM,Materials,0,asset_turnover,Asset Turnover,0.734861,0.805806,0.217015,9,-0.326912,0.326912,False,computed
SHREECEM,Materials,0,revenue_cagr_5yr,Revenue CAGR 5Yr,10.325616,9.119603,4.440099,9,0.271619,0.271619,False,computed
SHREECEM,Materials,0,fcf_conversion_pct,FCF Conversion,42.695883,9.854444,32.807634,9,1.00103,1.00103,False,computed
SHREECEM,Materials,0,cfo_quality_score,CFO Quality Score,1.902334,1.481354,1.979169,9,0.212705,0.212705,False,computed
SHREECEM,Materials,0,capex_intensity_pct,Capex Intensity,6.909995,10.683582,7.40191,9,-0.509813,0.509813,False,computed
SHRIRAMFIN,Financials,3,net_profit_margin_pct,Net Profit Margin,20.333626,38.238003,87.706652,23,-0.204139,0.204139,False,computed
SHRIRAMFIN,Financials,3,operating_profit_margin_pct,Operating Profit Margin,28.918874,53.425739,35.593822,22,-0.688515,0.688515,False,computed
SHRIRAMFIN,Financials,3,return_on_equity_pct,Return on Equity,15.11635,19.007093,13.021442,22,-0.298795,0.298795,False,computed
SHRIRAMFIN,Financials,3,debt_to_equity,Debt to Equity,3.994034,4.821046,4.225134,22,-0.195736,0.195736,False,computed
SHRIRAMFIN,Financials,3,return_on_capital_employed_pct,ROCE,4.315116,81.288225,209.120203,21,-0.368081,0.368081,False,computed
SHRIRAMFIN,Financials,3,asset_turnover,Asset Turnover,0.146569,0.198326,0.309124,22,-0.167431,0.167431,False,computed
SHRIRAMFIN,Financials,3,revenue_cagr_5yr,Revenue CAGR 5Yr,18.55607,17.744843,5.304504,22,0.152932,0.152932,False,computed
SHRIRAMFIN,Financials,3,fcf_conversion_pct,FCF Conversion,-298.004371,-132.589622,254.419738,22,-0.650165,0.650165,False,computed
SHRIRAMFIN,Financials,3,cfo_quality_score,CFO Quality Score,-2.612821,2.380893,8.557163,23,-0.583571,0.583571,False,computed
SHRIRAMFIN,Financials,3,capex_intensity_pct,Capex Intensity,0.709025,14.614712,23.266484,23,-0.59767,0.59767,False,computed
SIEMENS,Industrials,0,net_profit_margin_pct,Net Profit Margin,12.221223,13.38406,9.880643,10,-0.117688,0.117688,False,computed
SIEMENS,Industrials,0,operating_profit_margin_pct,Operating Profit Margin,13.956835,21.333371,15.56934,10,-0.473786,0.473786,False,computed
SIEMENS,Industrials,0,return_on_equity_pct,Return on Equity,17.698769,874.176985,1808.577244,10,-0.473565,0.473565,False,computed
SIEMENS,Industrials,0,debt_to_equity,Debt to Equity,0.018168,0.583291,0.619304,10,-0.912514,0.912514,False,computed
SIEMENS,Industrials,0,return_on_capital_employed_pct,ROCE,25.76746,841.721338,1710.114178,10,-0.477134,0.477134,False,computed
SIEMENS,Industrials,0,asset_turnover,Asset Turnover,0.879086,20.647597,42.442182,10,-0.465775,0.465775,False,computed
SIEMENS,Industrials,0,revenue_cagr_5yr,Revenue CAGR 5Yr,11.193359,10.876325,6.638909,10,0.047754,0.047754,False,computed
SIEMENS,Industrials,0,fcf_conversion_pct,FCF Conversion,37.628866,-30.851354,123.344214,10,0.555196,0.555196,False,computed
SIEMENS,Industrials,0,cfo_quality_score,CFO Quality Score,0.840775,1.17796,1.470801,10,-0.229252,0.229252,False,computed
SIEMENS,Industrials,0,capex_intensity_pct,Capex Intensity,2.257194,13.741162,10.040116,10,-1.143808,1.143808,False,computed
SUNPHARMA,Healthcare,0,net_profit_margin_pct,Net Profit Margin,19.815659,16.09725,5.874497,6,0.632975,0.632975,False,computed
SUNPHARMA,Healthcare,0,operating_profit_margin_pct,Operating Profit Margin,26.842897,33.813647,21.510619,6,-0.324061,0.324061,False,computed
SUNPHARMA,Healthcare,0,return_on_equity_pct,Return on Equity,15.094162,16.635887,4.542244,6,-0.339419,0.339419,False,computed
SUNPHARMA,Healthcare,0,debt_to_equity,Debt to Equity,0.051424,0.249827,0.33733,6,-0.588157,0.588157,False,computed
SUNPHARMA,Healthcare,0,return_on_capital_employed_pct,ROCE,20.739158,32.155045,20.046062,6,-0.569483,0.569483,False,computed
SUNPHARMA,Healthcare,0,asset_turnover,Asset Turnover,0.568493,0.744747,0.221416,6,-0.79603,0.79603,False,computed
SUNPHARMA,Healthcare,0,revenue_cagr_5yr,Revenue CAGR 5Yr,10.781163,10.698731,2.687796,6,0.030669,0.030669,False,computed
SUNPHARMA,Healthcare,0,fcf_conversion_pct,FCF Conversion,87.355969,42.13186,39.57804,6,1.142657,1.142657,False,computed
SUNPHARMA,Healthcare,0,cfo_quality_score,CFO Quality Score,1.75667,1.793315,0.891238,6,-0.041117,0.041117,False,computed
SUNPHARMA,Healthcare,0,capex_intensity_pct,Capex Intensity,1.573293,6.754895,5.458638,6,-0.949248,0.949248,False,computed
TATACONSUM,Consumer Staples,0,net_profit_margin_pct,Net Profit Margin,7.990267,13.336141,10.026286,7,-0.533186,0.533186,False,computed
TATACONSUM,Consumer Staples,0,operating_profit_margin_pct,Operating Profit Margin,15.020387,30.19953,21.505999,7,-0.70581,0.70581,False,computed
TATACONSUM,Consumer Staples,0,return_on_equity_pct,Return on Equity,7.566793,34.471273,40.973641,7,-0.656629,0.656629,False,computed
TATACONSUM,Consumer Staples,0,debt_to_equity,Debt to Equity,0.216541,0.181566,0.176426,7,0.198241,0.198241,False,computed
TATACONSUM,Consumer Staples,0,return_on_capital_employed_pct,ROCE,11.277772,55.494785,55.115404,7,-0.802262,0.802262,False,computed
TATACONSUM,Consumer Staples,0,asset_turnover,Asset Turnover,0.545428,1.122853,0.675973,7,-0.854213,0.854213,False,computed
TATACONSUM,Consumer Staples,0,revenue_cagr_5yr,Revenue CAGR 5Yr,15.960863,10.130855,3.643796,7,1.599982,1.599982,False,computed
TATACONSUM,Consumer Staples,0,fcf_conversion_pct,FCF Conversion,1.138354,34.023155,47.097394,7,-0.69823,0.69823,False,computed
TATACONSUM,Consumer Staples,0,cfo_quality_score,CFO Quality Score,1.665494,1.017625,0.457261,7,1.416849,1.416849,False,computed
TATACONSUM,Consumer Staples,0,capex_intensity_pct,Capex Intensity,12.567408,9.069528,7.636651,7,0.458038,0.458038,False,computed
TATAMOTORS,Consumer Discretionary,0,net_profit_margin_pct,Net Profit Margin,7.263066,11.500325,6.968452,14,-0.608063,0.608063,False,computed
TATAMOTORS,Consumer Discretionary,0,operating_profit_margin_pct,Operating Profit Margin,13.595386,25.536186,24.661573,14,-0.484186,0.484186,False,computed
TATAMOTORS,Consumer Discretionary,0,return_on_equity_pct,Return on Equity,37.456134,86.724106,232.104483,14,-0.212266,0.212266,False,computed
TATAMOTORS,Consumer Discretionary,0,debt_to_equity,Debt to Equity,1.263124,0.698619,1.0975,14,0.514355,0.514355,False,computed
TATAMOTORS,Consumer Discretionary,0,return_on_capital_employed_pct,ROCE,33.932251,441.11496,1497.893148,14,-0.271837,0.271837,False,computed
TATAMOTORS,Consumer Discretionary,0,asset_turnover,Asset Turnover,1.185123,5.157839,14.752203,14,-0.269296,0.269296,False,computed
TATAMOTORS,Consumer Discretionary,0,revenue_cagr_5yr,Revenue CAGR 5Yr,7.72016,13.604579,8.800016,14,-0.668683,0.668683,False,computed
TATAMOTORS,Consumer Discretionary,0,fcf_conversion_pct,FCF Conversion,75.805368,24.626797,37.425658,14,1.367473,1.367473,False,computed
TATAMOTORS,Consumer Discretionary,0,cfo_quality_score,CFO Quality Score,1.927705,0.178076,4.295602,14,0.407307,0.407307,False,computed
TATAMOTORS,Consumer Discretionary,0,capex_intensity_pct,Capex Intensity,5.202225,5.868292,5.264319,14,-0.126525,0.126525,False,computed
TATAPOWER,Energy,0,net_profit_margin_pct,Net Profit Margin,6.965126,16.022672,12.981687,14,-0.697717,0.697717,False,computed
TATAPOWER,Energy,0,operating_profit_margin_pct,Operating Profit Margin,17.469772,33.596854,24.659114,14,-0.654001,0.654001,False,computed
TATAPOWER,Energy,0,return_on_equity_pct,Return on Equity,13.22784,17.933799,11.243965,14,-0.418532,0.418532,False,computed
TATAPOWER,Energy,0,debt_to_equity,Debt to Equity,1.659321,1.459648,1.634055,14,0.122195,0.122195,False,computed
TATAPOWER,Energy,0,return_on_capital_employed_pct,ROCE,16.446046,19.326477,8.626593,14,-0.333901,0.333901,False,computed
TATAPOWER,Energy,0,asset_turnover,Asset Turnover,0.441907,0.653519,0.612361,14,-0.345567,0.345567,False,computed
TATAPOWER,Energy,0,revenue_cagr_5yr,Revenue CAGR 5Yr,15.511158,12.446835,8.494439,14,0.360745,0.360745,False,computed
TATAPOWER,Energy,0,fcf_conversion_pct,FCF Conversion,33.24639,18.263863,65.003647,14,0.230487,0.230487,False,computed
TATAPOWER,Energy,0,cfo_quality_score,CFO Quality Score,3.866292,2.010569,1.208837,14,1.535132,1.535132,False,computed
TATAPOWER,Energy,0,capex_intensity_pct,Capex Intensity,14.690231,36.529155,59.038781,14,-0.369908,0.369908,False,computed
TATASTEEL,Materials,0,net_profit_margin_pct,Net Profit Margin,-2.142505,10.916177,8.131072,9,-1.606022,1.606022,False,computed
TATASTEEL,Materials,0,operating_profit_margin_pct,Operating Profit Margin,9.708035,31.761388,26.886179,9,-0.820249,0.820249,False,computed
TATASTEEL,Materials,0,return_on_equity_pct,Return on Equity,-5.334927,16.069204,14.417459,9,-1.484598,1.484598,False,computed
TATASTEEL,Materials,0,debt_to_equity,Debt to Equity,0.946184,0.370539,0.417624,9,1.378379,1.378379,False,computed
TATASTEEL,Materials,0,return_on_capital_employed_pct,ROCE,9.068374,42.281564,40.609741,9,-0.817863,0.817863,False,computed
TATASTEEL,Materials,0,asset_turnover,Asset Turnover,0.85095,0.805806,0.217015,9,0.208022,0.208022,False,computed
TATASTEEL,Materials,0,revenue_cagr_5yr,Revenue CAGR 5Yr,7.766225,9.119603,4.440099,9,-0.304808,0.304808,False,computed
TATASTEEL,Materials,0,fcf_conversion_pct,FCF Conversion,27.184466,9.854444,32.807634,9,0.528231,0.528231,False,computed
TATASTEEL,Materials,0,cfo_quality_score,CFO Quality Score,4.441136,1.481354,1.979169,9,1.495467,1.495467,False,computed
TATASTEEL,Materials,0,capex_intensity_pct,Capex Intensity,6.219373,10.683582,7.40191,9,-0.603116,0.603116,False,computed
TCS,Information Technology,0,net_profit_margin_pct,Net Profit Margin,19.136712,13.605975,5.580071,5,0.991159,0.991159,False,computed
TCS,Information Technology,0,operating_profit_margin_pct,Operating Profit Margin,26.690688,19.811732,6.9802,5,0.985496,0.985496,False,computed
TCS,Information Technology,0,return_on_equity_pct,Return on Equity,50.944314,27.12772,15.314355,5,1.555181,1.555181,False,computed
TCS,Information Technology,0,debt_to_equity,Debt to Equity,0.088641,0.093288,0.007259,5,-0.640256,0.640256,False,computed
TCS,Information Technology,0,return_on_capital_employed_pct,ROCE,68.784895,39.365916,18.586864,5,1.582783,1.582783,False,computed
TCS,Information Technology,0,asset_turnover,Asset Turnover,1.655941,1.278073,0.222732,5,1.696514,1.696514,False,computed
TCS,Information Technology,0,revenue_cagr_5yr,Revenue CAGR 5Yr,10.463615,15.019887,8.769128,5,-0.519581,0.519581,False,computed
TCS,Information Technology,0,fcf_conversion_pct,FCF Conversion,78.432562,67.760424,31.153136,5,0.34257,0.34257,False,computed
TCS,Information Technology,0,cfo_quality_score,CFO Quality Score,1.036411,1.201282,0.242393,5,-0.680181,0.680181,False,computed
TCS,Information Technology,0,capex_intensity_pct,Capex Intensity,2.528509,5.084186,3.61915,5,-0.706154,0.706154,False,computed
TECHM,Information Technology,0,net_profit_margin_pct,Net Profit Margin,4.60997,13.605975,5.580071,5,-1.612167,1.612167,False,computed
